Using cpu device
---------------------------------
| rollout/           |          |
|    clip_fraction        | 0.361       |
|    clip_range           | 0.15        |
|    entropy_loss         | -40.6       |
|    explained_variance   | 0.872       |
|    learning_rate        | 0.0001      |
|    loss                 | -0.425      |
|    n_updates            | 3525        |
|    policy_gradient_loss | -0.0213     |
|    std                  | 2.79        |
|    value_loss           | 0.0104      |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 745        |
|    ep_rew_mean          | 5.44e+03   |
| time/                   |            |
|    fps                  | 1486       |
|    iterations           | 237        |
|    time_elapsed         | 10450      |
|    total_timesteps      | 15532032   |
| train/                  |            |
|    approx_kl            | 0.02178005 |
|    clip_fraction        | 0.357      |
|    clip_range           | 0.15       |
|    entropy_loss         | -40.8      |
|    explained_variance   | 0.869      |
|    learning_rate        | 0.0001     |
|    loss                 | -0.436     |
|    n_updates            | 3540       |
|    policy_gradient_loss | -0.0209    |
|    std                  | 2.81       |
|    value_loss           | 0.0108     |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 744         |
|    ep_rew_mean          | 5.43e+03    |
| time/                   |             |
|    fps                  | 1486        |
|    iterations           | 238         |
|    time_elapsed         | 10495       |
|    total_timesteps      | 15597568    |
| train/                  |             |
|    approx_kl            | 0.021316826 |
|    clip_fraction        | 0.353       |
|    clip_range           | 0.15        |
|    entropy_loss         | -40.9       |
|    explained_variance   | 0.873       |
|    learning_rate        | 0.0001      |
|    loss                 | -0.437      |
|    n_updates            | 3555        |
|    policy_gradient_loss | -0.0206     |
|    std                  | 2.84        |
|    value_loss           | 0.00956     |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 715         |
|    ep_rew_mean          | 5.2e+03     |
| time/                   |             |
|    fps                  | 1486        |
|    iterations           | 239         |
|    time_elapsed         | 10538       |
|    total_timesteps      | 15663104    |
| train/                  |             |
|    approx_kl            | 0.021622688 |
|    clip_fraction        | 0.358       |
|    clip_range           | 0.15        |
|    entropy_loss         | -41         |
|    explained_variance   | 0.853       |
|    learning_rate        | 0.0001      |
|    loss                 | -0.433      |
|    n_updates            | 3570        |
|    policy_gradient_loss | -0.0201     |
|    std                  | 2.86        |
|    value_loss           | 0.00856     |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 744        |
|    ep_rew_mean          | 5.43e+03   |
| time/                   |            |
|    fps                  | 1486       |
|    iterations           | 240        |
|    time_elapsed         | 10583      |
|    total_timesteps      | 15728640   |
| train/                  |            |
|    approx_kl            | 0.02007483 |
|    clip_fraction        | 0.349      |
|    clip_range           | 0.15       |
|    entropy_loss         | -41.1      |
|    explained_variance   | 0.878      |
|    learning_rate        | 0.0001     |
|    loss                 | -0.434     |
|    n_updates            | 3585       |
|    policy_gradient_loss | -0.0203    |
|    std                  | 2.89       |
|    value_loss           | 0.00751    |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 758         |
|    ep_rew_mean          | 5.54e+03    |
| time/                   |             |
|    fps                  | 1486        |
|    iterations           | 241         |
|    time_elapsed         | 10626       |
|    total_timesteps      | 15794176    |
| train/                  |             |
|    approx_kl            | 0.020660233 |
|    clip_fraction        | 0.347       |
|    clip_range           | 0.15        |
|    entropy_loss         | -41.3       |
|    explained_variance   | 0.881       |
|    learning_rate        | 0.0001      |
|    loss                 | -0.433      |
|    n_updates            | 3600        |
|    policy_gradient_loss | -0.0197     |
|    std                  | 2.91        |
|    value_loss           | 0.00876     |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 757         |
|    ep_rew_mean          | 5.55e+03    |
| time/                   |             |
|    fps                  | 1486        |
|    iterations           | 242         |
|    time_elapsed         | 10670       |
|    total_timesteps      | 15859712    |
| train/                  |             |
|    approx_kl            | 0.022086697 |
|    clip_fraction        | 0.358       |
|    clip_range           | 0.15        |
|    entropy_loss         | -41.4       |
|    explained_variance   | 0.886       |
|    learning_rate        | 0.0001      |
|    loss                 | -0.432      |
|    n_updates            | 3615        |
|    policy_gradient_loss | -0.0215     |
|    std                  | 2.93        |
|    value_loss           | 0.00903     |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 741         |
|    ep_rew_mean          | 5.42e+03    |
| time/                   |             |
|    fps                  | 1486        |
|    iterations           | 243         |
|    time_elapsed         | 10714       |
|    total_timesteps      | 15925248    |
| train/                  |             |
|    approx_kl            | 0.021047644 |
|    clip_fraction        | 0.348       |
|    clip_range           | 0.15        |
|    entropy_loss         | -41.5       |
|    explained_variance   | 0.871       |
|    learning_rate        | 0.0001      |
|    loss                 | -0.432      |
|    n_updates            | 3630        |
|    policy_gradient_loss | -0.0208     |
|    std                  | 2.95        |
|    value_loss           | 0.00924     |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 733        |
|    ep_rew_mean          | 5.38e+03   |
| time/                   |            |
|    fps                  | 1486       |
|    iterations           | 244        |
|    time_elapsed         | 10759      |
|    total_timesteps      | 15990784   |
| train/                  |            |
|    approx_kl            | 0.02042908 |
|    clip_fraction        | 0.347      |
|    clip_range           | 0.15       |
|    entropy_loss         | -41.6      |
|    explained_variance   | 0.887      |
|    learning_rate        | 0.0001     |
|    loss                 | -0.422     |
|    n_updates            | 3645       |
|    policy_gradient_loss | -0.0206    |
|    std                  | 2.97       |
|    value_loss           | 0.00823    |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 722         |
|    ep_rew_mean          | 5.3e+03     |
| time/                   |             |
|    fps                  | 1486        |
|    iterations           | 245         |
|    time_elapsed         | 10803       |
|    total_timesteps      | 16056320    |
| train/                  |             |
|    approx_kl            | 0.020736825 |
|    clip_fraction        | 0.348       |
|    clip_range           | 0.15        |
|    entropy_loss         | -41.7       |
|    explained_variance   | 0.868       |
|    learning_rate        | 0.0001      |
|    loss                 | -0.443      |
|    n_updates            | 3660        |
|    policy_gradient_loss | -0.0203     |
|    std                  | 2.99        |
|    value_loss           | 0.00939     |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 734         |
|    ep_rew_mean          | 5.39e+03    |
| time/                   |             |
|    fps                  | 1486        |
|    iterations           | 246         |
|    time_elapsed         | 10847       |
|    total_timesteps      | 16121856    |
| train/                  |             |
|    approx_kl            | 0.022029052 |
|    clip_fraction        | 0.357       |
|    clip_range           | 0.15        |
|    entropy_loss         | -41.8       |
|    explained_variance   | 0.876       |
|    learning_rate        | 0.0001      |
|    loss                 | -0.442      |
|    n_updates            | 3675        |
|    policy_gradient_loss | -0.0219     |
|    std                  | 3.01        |
|    value_loss           | 0.0119      |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 694         |
|    ep_rew_mean          | 5.1e+03     |
| time/                   |             |
|    fps                  | 1486        |
|    iterations           | 247         |
|    time_elapsed         | 10890       |
|    total_timesteps      | 16187392    |
| train/                  |             |
|    approx_kl            | 0.021537093 |
|    clip_fraction        | 0.354       |
|    clip_range           | 0.15        |
|    entropy_loss         | -42         |
|    explained_variance   | 0.864       |
|    learning_rate        | 0.0001      |
|    loss                 | -0.442      |
|    n_updates            | 3690        |
|    policy_gradient_loss | -0.0215     |
|    std                  | 3.04        |
|    value_loss           | 0.0109      |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 699         |
|    ep_rew_mean          | 5.13e+03    |
| time/                   |             |
|    fps                  | 1486        |
|    iterations           | 248         |
|    time_elapsed         | 10931       |
|    total_timesteps      | 16252928    |
| train/                  |             |
|    approx_kl            | 0.020299928 |
|    clip_fraction        | 0.344       |
|    clip_range           | 0.15        |
|    entropy_loss         | -42.1       |
|    explained_variance   | 0.883       |
|    learning_rate        | 0.0001      |
|    loss                 | -0.444      |
|    n_updates            | 3705        |
|    policy_gradient_loss | -0.0207     |
|    std                  | 3.06        |
|    value_loss           | 0.0104      |
-----------------------------------------
---------------------------------------
| rollout/                |           |
|    ep_len_mean          | 718       |
|    ep_rew_mean          | 5.29e+03  |
| time/                   |           |
|    fps                  | 1486      |
|    iterations           | 249       |
|    time_elapsed         | 10975     |
|    total_timesteps      | 16318464  |
| train/                  |           |
|    approx_kl            | 0.0200346 |
|    clip_fraction        | 0.343     |
|    clip_range           | 0.15      |
|    entropy_loss         | -42.2     |
|    explained_variance   | 0.87      |
|    learning_rate        | 0.0001    |
|    loss                 | -0.437    |
|    n_updates            | 3720      |
|    policy_gradient_loss | -0.0206   |
|    std                  | 3.08      |
|    value_loss           | 0.00955   |
---------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 718         |
|    ep_rew_mean          | 5.29e+03    |
| time/                   |             |
|    fps                  | 1486        |
|    iterations           | 250         |
|    time_elapsed         | 11021       |
|    total_timesteps      | 16384000    |
| train/                  |             |
|    approx_kl            | 0.020659659 |
|    clip_fraction        | 0.353       |
|    clip_range           | 0.15        |
|    entropy_loss         | -42.3       |
|    explained_variance   | 0.847       |
|    learning_rate        | 0.0001      |
|    loss                 | -0.44       |
|    n_updates            | 3735        |
|    policy_gradient_loss | -0.0203     |
|    std                  | 3.1         |
|    value_loss           | 0.00938     |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 692         |
|    ep_rew_mean          | 5.12e+03    |
| time/                   |             |
|    fps                  | 1486        |
|    iterations           | 251         |
|    time_elapsed         | 11065       |
|    total_timesteps      | 16449536    |
| train/                  |             |
|    approx_kl            | 0.020677647 |
|    clip_fraction        | 0.354       |
|    clip_range           | 0.15        |
|    entropy_loss         | -42.4       |
|    explained_variance   | 0.869       |
|    learning_rate        | 0.0001      |
|    loss                 | -0.442      |
|    n_updates            | 3750        |
|    policy_gradient_loss | -0.0201     |
|    std                  | 3.13        |
|    value_loss           | 0.0106      |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 700         |
|    ep_rew_mean          | 5.17e+03    |
| time/                   |             |
|    fps                  | 1486        |
|    iterations           | 252         |
|    time_elapsed         | 11110       |
|    total_timesteps      | 16515072    |
| train/                  |             |
|    approx_kl            | 0.020922232 |
|    clip_fraction        | 0.349       |
|    clip_range           | 0.15        |
|    entropy_loss         | -42.6       |
|    explained_variance   | 0.855       |
|    learning_rate        | 0.0001      |
|    loss                 | -0.446      |
|    n_updates            | 3765        |
|    policy_gradient_loss | -0.0209     |
|    std                  | 3.15        |
|    value_loss           | 0.0119      |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 707         |
|    ep_rew_mean          | 5.23e+03    |
| time/                   |             |
|    fps                  | 1486        |
|    iterations           | 253         |
|    time_elapsed         | 11155       |
|    total_timesteps      | 16580608    |
| train/                  |             |
|    approx_kl            | 0.021473264 |
|    clip_fraction        | 0.355       |
|    clip_range           | 0.15        |
|    entropy_loss         | -42.7       |
|    explained_variance   | 0.839       |
|    learning_rate        | 0.0001      |
|    loss                 | -0.45       |
|    n_updates            | 3780        |
|    policy_gradient_loss | -0.0213     |
|    std                  | 3.18        |
|    value_loss           | 0.0137      |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 735         |
|    ep_rew_mean          | 5.45e+03    |
| time/                   |             |
|    fps                  | 1486        |
|    iterations           | 254         |
|    time_elapsed         | 11201       |
|    total_timesteps      | 16646144    |
| train/                  |             |
|    approx_kl            | 0.020788563 |
|    clip_fraction        | 0.349       |
|    clip_range           | 0.15        |
|    entropy_loss         | -42.8       |
|    explained_variance   | 0.846       |
|    learning_rate        | 0.0001      |
|    loss                 | -0.452      |
|    n_updates            | 3795        |
|    policy_gradient_loss | -0.021      |
|    std                  | 3.2         |
|    value_loss           | 0.0106      |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 713        |
|    ep_rew_mean          | 5.28e+03   |
| time/                   |            |
|    fps                  | 1485       |
|    iterations           | 255        |
|    time_elapsed         | 11246      |
|    total_timesteps      | 16711680   |
| train/                  |            |
|    approx_kl            | 0.02052824 |
|    clip_fraction        | 0.345      |
|    clip_range           | 0.15       |
|    entropy_loss         | -42.9      |
|    explained_variance   | 0.853      |
|    learning_rate        | 0.0001     |
|    loss                 | -0.458     |
|    n_updates            | 3810       |
|    policy_gradient_loss | -0.0204    |
|    std                  | 3.22       |
|    value_loss           | 0.0107     |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 733         |
|    ep_rew_mean          | 5.44e+03    |
| time/                   |             |
|    fps                  | 1485        |
|    iterations           | 256         |
|    time_elapsed         | 11291       |
|    total_timesteps      | 16777216    |
| train/                  |             |
|    approx_kl            | 0.020854518 |
|    clip_fraction        | 0.349       |
|    clip_range           | 0.15        |
|    entropy_loss         | -43         |
|    explained_variance   | 0.851       |
|    learning_rate        | 0.0001      |
|    loss                 | -0.451      |
|    n_updates            | 3825        |
|    policy_gradient_loss | -0.0208     |
|    std                  | 3.24        |
|    value_loss           | 0.011       |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 778         |
|    ep_rew_mean          | 5.79e+03    |
| time/                   |             |
|    fps                  | 1485        |
|    iterations           | 257         |
|    time_elapsed         | 11334       |
|    total_timesteps      | 16842752    |
| train/                  |             |
|    approx_kl            | 0.020207299 |
|    clip_fraction        | 0.346       |
|    clip_range           | 0.15        |
|    entropy_loss         | -43.1       |
|    explained_variance   | 0.866       |
|    learning_rate        | 0.0001      |
|    loss                 | -0.453      |
|    n_updates            | 3840        |
|    policy_gradient_loss | -0.0203     |
|    std                  | 3.27        |
|    value_loss           | 0.00911     |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 736         |
|    ep_rew_mean          | 5.5e+03     |
| time/                   |             |
|    fps                  | 1485        |
|    iterations           | 258         |
|    time_elapsed         | 11378       |
|    total_timesteps      | 16908288    |
| train/                  |             |
|    approx_kl            | 0.019989055 |
|    clip_fraction        | 0.342       |
|    clip_range           | 0.15        |
|    entropy_loss         | -43.2       |
|    explained_variance   | 0.85        |
|    learning_rate        | 0.0001      |
|    loss                 | -0.454      |
|    n_updates            | 3855        |
|    policy_gradient_loss | -0.0196     |
|    std                  | 3.29        |
|    value_loss           | 0.00781     |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 730        |
|    ep_rew_mean          | 5.43e+03   |
| time/                   |            |
|    fps                  | 1486       |
|    iterations           | 259        |
|    time_elapsed         | 11422      |
|    total_timesteps      | 16973824   |
| train/                  |            |
|    approx_kl            | 0.02035277 |
|    clip_fraction        | 0.343      |
|    clip_range           | 0.15       |
|    entropy_loss         | -43.4      |
|    explained_variance   | 0.859      |
|    learning_rate        | 0.0001     |
|    loss                 | -0.462     |
|    n_updates            | 3870       |
|    policy_gradient_loss | -0.0202    |
|    std                  | 3.32       |
|    value_loss           | 0.00902    |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 756         |
|    ep_rew_mean          | 5.66e+03    |
| time/                   |             |
|    fps                  | 1486        |
|    iterations           | 260         |
|    time_elapsed         | 11466       |
|    total_timesteps      | 17039360    |
| train/                  |             |
|    approx_kl            | 0.019998271 |
|    clip_fraction        | 0.341       |
|    clip_range           | 0.15        |
|    entropy_loss         | -43.5       |
|    explained_variance   | 0.85        |
|    learning_rate        | 0.0001      |
|    loss                 | -0.45       |
|    n_updates            | 3885        |
|    policy_gradient_loss | -0.02       |
|    std                  | 3.35        |
|    value_loss           | 0.0103      |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 766         |
|    ep_rew_mean          | 5.74e+03    |
| time/                   |             |
|    fps                  | 1486        |
|    iterations           | 261         |
|    time_elapsed         | 11509       |
|    total_timesteps      | 17104896    |
| train/                  |             |
|    approx_kl            | 0.020325175 |
|    clip_fraction        | 0.349       |
|    clip_range           | 0.15        |
|    entropy_loss         | -43.6       |
|    explained_variance   | 0.853       |
|    learning_rate        | 0.0001      |
|    loss                 | -0.456      |
|    n_updates            | 3900        |
|    policy_gradient_loss | -0.0196     |
|    std                  | 3.38        |
|    value_loss           | 0.00965     |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 812         |
|    ep_rew_mean          | 6.1e+03     |
| time/                   |             |
|    fps                  | 1486        |
|    iterations           | 262         |
|    time_elapsed         | 11554       |
|    total_timesteps      | 17170432    |
| train/                  |             |
|    approx_kl            | 0.020377688 |
|    clip_fraction        | 0.347       |
|    clip_range           | 0.15        |
|    entropy_loss         | -43.8       |
|    explained_variance   | 0.863       |
|    learning_rate        | 0.0001      |
|    loss                 | -0.454      |
|    n_updates            | 3915        |
|    policy_gradient_loss | -0.0198     |
|    std                  | 3.41        |
|    value_loss           | 0.00852     |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 760         |
|    ep_rew_mean          | 5.71e+03    |
| time/                   |             |
|    fps                  | 1486        |
|    iterations           | 263         |
|    time_elapsed         | 11598       |
|    total_timesteps      | 17235968    |
| train/                  |             |
|    approx_kl            | 0.020440081 |
|    clip_fraction        | 0.342       |
|    clip_range           | 0.15        |
|    entropy_loss         | -43.9       |
|    explained_variance   | 0.836       |
|    learning_rate        | 0.0001      |
|    loss                 | -0.463      |
|    n_updates            | 3930        |
|    policy_gradient_loss | -0.0191     |
|    std                  | 3.44        |
|    value_loss           | 0.0085      |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 752         |
|    ep_rew_mean          | 5.64e+03    |
| time/                   |             |
|    fps                  | 1486        |
|    iterations           | 264         |
|    time_elapsed         | 11642       |
|    total_timesteps      | 17301504    |
| train/                  |             |
|    approx_kl            | 0.019928083 |
|    clip_fraction        | 0.344       |
|    clip_range           | 0.15        |
|    entropy_loss         | -44         |
|    explained_variance   | 0.859       |
|    learning_rate        | 0.0001      |
|    loss                 | -0.463      |
|    n_updates            | 3945        |
|    policy_gradient_loss | -0.02       |
|    std                  | 3.47        |
|    value_loss           | 0.00843     |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 746        |
|    ep_rew_mean          | 5.6e+03    |
| time/                   |            |
|    fps                  | 1486       |
|    iterations           | 265        |
|    time_elapsed         | 11686      |
|    total_timesteps      | 17367040   |
| train/                  |            |
|    approx_kl            | 0.02088955 |
|    clip_fraction        | 0.352      |
|    clip_range           | 0.15       |
|    entropy_loss         | -44.2      |
|    explained_variance   | 0.84       |
|    learning_rate        | 0.0001     |
|    loss                 | -0.466     |
|    n_updates            | 3960       |
|    policy_gradient_loss | -0.0203    |
|    std                  | 3.5        |
|    value_loss           | 0.00928    |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 759         |
|    ep_rew_mean          | 5.7e+03     |
| time/                   |             |
|    fps                  | 1485        |
|    iterations           | 266         |
|    time_elapsed         | 11731       |
|    total_timesteps      | 17432576    |
| train/                  |             |
|    approx_kl            | 0.020580214 |
|    clip_fraction        | 0.35        |
|    clip_range           | 0.15        |
|    entropy_loss         | -44.3       |
|    explained_variance   | 0.838       |
|    learning_rate        | 0.0001      |
|    loss                 | -0.456      |
|    n_updates            | 3975        |
|    policy_gradient_loss | -0.0195     |
|    std                  | 3.53        |
|    value_loss           | 0.00913     |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 759         |
|    ep_rew_mean          | 5.73e+03    |
| time/                   |             |
|    fps                  | 1485        |
|    iterations           | 267         |
|    time_elapsed         | 11776       |
|    total_timesteps      | 17498112    |
| train/                  |             |
|    approx_kl            | 0.020689163 |
|    clip_fraction        | 0.349       |
|    clip_range           | 0.15        |
|    entropy_loss         | -44.4       |
|    explained_variance   | 0.865       |
|    learning_rate        | 0.0001      |
|    loss                 | -0.469      |
|    n_updates            | 3990        |
|    policy_gradient_loss | -0.0203     |
|    std                  | 3.56        |
|    value_loss           | 0.0098      |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 745         |
|    ep_rew_mean          | 5.62e+03    |
| time/                   |             |
|    fps                  | 1485        |
|    iterations           | 268         |
|    time_elapsed         | 11821       |
|    total_timesteps      | 17563648    |
| train/                  |             |
|    approx_kl            | 0.021420497 |
|    clip_fraction        | 0.357       |
|    clip_range           | 0.15        |
|    entropy_loss         | -44.6       |
|    explained_variance   | 0.855       |
|    learning_rate        | 0.0001      |
|    loss                 | -0.468      |
|    n_updates            | 4005        |
|    policy_gradient_loss | -0.0208     |
|    std                  | 3.59        |
|    value_loss           | 0.009       |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 769         |
|    ep_rew_mean          | 5.82e+03    |
| time/                   |             |
|    fps                  | 1486        |
|    iterations           | 269         |
|    time_elapsed         | 11863       |
|    total_timesteps      | 17629184    |
| train/                  |             |
|    approx_kl            | 0.019472497 |
|    clip_fraction        | 0.338       |
|    clip_range           | 0.15        |
|    entropy_loss         | -44.7       |
|    explained_variance   | 0.87        |
|    learning_rate        | 0.0001      |
|    loss                 | -0.452      |
|    n_updates            | 4020        |
|    policy_gradient_loss | -0.0193     |
|    std                  | 3.62        |
|    value_loss           | 0.00842     |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 738         |
|    ep_rew_mean          | 5.58e+03    |
| time/                   |             |
|    fps                  | 1485        |
|    iterations           | 270         |
|    time_elapsed         | 11907       |
|    total_timesteps      | 17694720    |
| train/                  |             |
|    approx_kl            | 0.020653669 |
|    clip_fraction        | 0.348       |
|    clip_range           | 0.15        |
|    entropy_loss         | -44.8       |
|    explained_variance   | 0.827       |
|    learning_rate        | 0.0001      |
|    loss                 | -0.469      |
|    n_updates            | 4035        |
|    policy_gradient_loss | -0.0193     |
|    std                  | 3.65        |
|    value_loss           | 0.00828     |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 688         |
|    ep_rew_mean          | 5.2e+03     |
| time/                   |             |
|    fps                  | 1485        |
|    iterations           | 271         |
|    time_elapsed         | 11951       |
|    total_timesteps      | 17760256    |
| train/                  |             |
|    approx_kl            | 0.020574633 |
|    clip_fraction        | 0.344       |
|    clip_range           | 0.15        |
|    entropy_loss         | -45         |
|    explained_variance   | 0.827       |
|    learning_rate        | 0.0001      |
|    loss                 | -0.472      |
|    n_updates            | 4050        |
|    policy_gradient_loss | -0.0197     |
|    std                  | 3.68        |
|    value_loss           | 0.0106      |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 707         |
|    ep_rew_mean          | 5.35e+03    |
| time/                   |             |
|    fps                  | 1486        |
|    iterations           | 272         |
|    time_elapsed         | 11995       |
|    total_timesteps      | 17825792    |
| train/                  |             |
|    approx_kl            | 0.019431567 |
|    clip_fraction        | 0.337       |
|    clip_range           | 0.15        |
|    entropy_loss         | -45.1       |
|    explained_variance   | 0.86        |
|    learning_rate        | 0.0001      |
|    loss                 | -0.471      |
|    n_updates            | 4065        |
|    policy_gradient_loss | -0.0202     |
|    std                  | 3.71        |
|    value_loss           | 0.00998     |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 698        |
|    ep_rew_mean          | 5.3e+03    |
| time/                   |            |
|    fps                  | 1485       |
|    iterations           | 273        |
|    time_elapsed         | 12040      |
|    total_timesteps      | 17891328   |
| train/                  |            |
|    approx_kl            | 0.02025428 |
|    clip_fraction        | 0.347      |
|    clip_range           | 0.15       |
|    entropy_loss         | -45.2      |
|    explained_variance   | 0.849      |
|    learning_rate        | 0.0001     |
|    loss                 | -0.47      |
|    n_updates            | 4080       |
|    policy_gradient_loss | -0.0201    |
|    std                  | 3.74       |
|    value_loss           | 0.01       |
----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 682        |
|    ep_rew_mean          | 5.18e+03   |
| time/                   |            |
|    fps                  | 1485       |
|    iterations           | 274        |
|    time_elapsed         | 12084      |
|    total_timesteps      | 17956864   |
| train/                  |            |
|    approx_kl            | 0.02144501 |
|    clip_fraction        | 0.351      |
|    clip_range           | 0.15       |
|    entropy_loss         | -45.3      |
|    explained_variance   | 0.847      |
|    learning_rate        | 0.0001     |
|    loss                 | -0.474     |
|    n_updates            | 4095       |
|    policy_gradient_loss | -0.0204    |
|    std                  | 3.77       |
|    value_loss           | 0.0111     |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 768         |
|    ep_rew_mean          | 5.87e+03    |
| time/                   |             |
|    fps                  | 1485        |
|    iterations           | 275         |
|    time_elapsed         | 12128       |
|    total_timesteps      | 18022400    |
| train/                  |             |
|    approx_kl            | 0.020846201 |
|    clip_fraction        | 0.346       |
|    clip_range           | 0.15        |
|    entropy_loss         | -45.4       |
|    explained_variance   | 0.853       |
|    learning_rate        | 0.0001      |
|    loss                 | -0.48       |
|    n_updates            | 4110        |
|    policy_gradient_loss | -0.0211     |
|    std                  | 3.79        |
|    value_loss           | 0.0136      |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 698         |
|    ep_rew_mean          | 5.3e+03     |
| time/                   |             |
|    fps                  | 1485        |
|    iterations           | 276         |
|    time_elapsed         | 12172       |
|    total_timesteps      | 18087936    |
| train/                  |             |
|    approx_kl            | 0.020718291 |
|    clip_fraction        | 0.344       |
|    clip_range           | 0.15        |
|    entropy_loss         | -45.6       |
|    explained_variance   | 0.836       |
|    learning_rate        | 0.0001      |
|    loss                 | -0.48       |
|    n_updates            | 4125        |
|    policy_gradient_loss | -0.0199     |
|    std                  | 3.82        |
|    value_loss           | 0.0105      |
-----------------------------------------
---------------------------------------
| rollout/                |           |
|    ep_len_mean          | 740       |
|    ep_rew_mean          | 5.65e+03  |
| time/                   |           |
|    fps                  | 1486      |
|    iterations           | 277       |
|    time_elapsed         | 12215     |
|    total_timesteps      | 18153472  |
| train/                  |           |
|    approx_kl            | 0.0204232 |
|    clip_fraction        | 0.344     |
|    clip_range           | 0.15      |
|    entropy_loss         | -45.6     |
|    explained_variance   | 0.836     |
|    learning_rate        | 0.0001    |
|    loss                 | -0.47     |
|    n_updates            | 4140      |
|    policy_gradient_loss | -0.0209   |
|    std                  | 3.85      |
|    value_loss           | 0.0127    |
---------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 754         |
|    ep_rew_mean          | 5.75e+03    |
| time/                   |             |
|    fps                  | 1486        |
|    iterations           | 278         |
|    time_elapsed         | 12259       |
|    total_timesteps      | 18219008    |
| train/                  |             |
|    approx_kl            | 0.019995999 |
|    clip_fraction        | 0.346       |
|    clip_range           | 0.15        |
|    entropy_loss         | -45.8       |
|    explained_variance   | 0.839       |
|    learning_rate        | 0.0001      |
|    loss                 | -0.483      |
|    n_updates            | 4155        |
|    policy_gradient_loss | -0.0196     |
|    std                  | 3.88        |
|    value_loss           | 0.00959     |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 747         |
|    ep_rew_mean          | 5.69e+03    |
| time/                   |             |
|    fps                  | 1486        |
|    iterations           | 279         |
|    time_elapsed         | 12303       |
|    total_timesteps      | 18284544    |
| train/                  |             |
|    approx_kl            | 0.019502677 |
|    clip_fraction        | 0.336       |
|    clip_range           | 0.15        |
|    entropy_loss         | -45.9       |
|    explained_variance   | 0.848       |
|    learning_rate        | 0.0001      |
|    loss                 | -0.481      |
|    n_updates            | 4170        |
|    policy_gradient_loss | -0.0194     |
|    std                  | 3.91        |
|    value_loss           | 0.0108      |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 750        |
|    ep_rew_mean          | 5.75e+03   |
| time/                   |            |
|    fps                  | 1485       |
|    iterations           | 280        |
|    time_elapsed         | 12349      |
|    total_timesteps      | 18350080   |
